Entry	Keywords
P36268	Alternative splicing; Complete proteome; Cytoplasm; Endoplasmic reticulum; Glycoprotein; Reference proteome; Signal
P36269	Acyltransferase; Alternative splicing; Complete proteome; Glutathione biosynthesis; Glycoprotein; Hydrolase; Leukotriene biosynthesis; Membrane; Polymorphism; Protease; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix; Zymogen
P36382	Atrial fibrillation; Cardiomyopathy; Cell junction; Cell membrane; Complete proteome; Disease mutation; Gap junction; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
P36383	3D-structure; Cell junction; Cell membrane; Complete proteome; Gap junction; Membrane; Reference proteome; Transmembrane; Transmembrane helix
P36402	Activator; Alternative promoter usage; Alternative splicing; Complete proteome; DNA-binding; Nucleus; Reference proteome; Repressor; Transcription; Transcription regulation; Wnt signaling pathway
P36404	3D-structure; Alternative splicing; Cell cycle; Complete proteome; Cytoplasm; Cytoskeleton; GTP-binding; Isopeptide bond; Lipoprotein; Mitochondrion; Myristate; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
P36405	Cell cycle; Cell division; Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; GTP-binding; Golgi apparatus; Lipoprotein; Magnesium; Membrane; Metal-binding; Myristate; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport
P36406	Alternative splicing; Coiled coil; Complete proteome; GTP-binding; Golgi apparatus; Host-virus interaction; Ligase; Lysosome; Membrane; Metal-binding; Nucleotide-binding; Polymorphism; Reference proteome; Ubl conjugation pathway; Zinc; Zinc-finger
P36507	3D-structure; ATP-binding; Acetylation; Cardiomyopathy; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Ectodermal dysplasia; Kinase; Magnesium; Membrane; Mental retardation; Metal-binding; Nucleotide-binding; Phosphoprotein; Reference proteome; Serine/threonine-protein kinase; Transferase; Tyrosine-protein kinase
P36508	Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
P36537	Alternative splicing; Complete proteome; Endoplasmic reticulum; Glycoprotein; Glycosyltransferase; Membrane; Microsome; Reference proteome; Signal; Transferase; Transmembrane; Transmembrane helix
P36542	ATP synthesis; Acetylation; Alternative splicing; CF(1); Complete proteome; Direct protein sequencing; Hydrogen ion transport; Ion transport; Membrane; Mitochondrion; Mitochondrion inner membrane; Phosphoprotein; Reference proteome; Transit peptide; Transport
P36543	Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Hydrogen ion transport; Hydrolase; Ion transport; Phosphoprotein; Polymorphism; Reference proteome; Transport
P36544	3D-structure; Alternative splicing; Cell junction; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Membrane; Postsynaptic cell membrane; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
P36551	3D-structure; Acetylation; Alternative splicing; Complete proteome; Disease mutation; Heme biosynthesis; Mitochondrion; Oxidoreductase; Phosphoprotein; Polymorphism; Porphyrin biosynthesis; Reference proteome; Transit peptide
P36575	3D-structure; Alternative splicing; Complete proteome; Polymorphism; Reference proteome; Sensory transduction; Vision
P36578	3D-structure; Acetylation; Citrullination; Complete proteome; Direct protein sequencing; Phosphoprotein; Reference proteome; Ribonucleoprotein; Ribosomal protein
P36639	3D-structure; Alternative initiation; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Magnesium; Metal-binding; Mitochondrion; Nucleus; Polymorphism; RNA-binding; Reference proteome; Transit peptide
P36776	3D-structure; ATP-binding; Alternative splicing; Cataract; Complete proteome; DNA-binding; Deafness; Disease mutation; Dwarfism; Hydrolase; Mitochondrion; Nucleotide-binding; Polymorphism; Protease; Reference proteome; Serine protease; Transit peptide
P36871	Acetylation; Alternative splicing; Carbohydrate metabolism; Complete proteome; Congenital disorder of glycosylation; Cytoplasm; Disease mutation; Glucose metabolism; Glycogen storage disease; Isomerase; Magnesium; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome
P36873	3D-structure; Acetylation; Alternative splicing; Biological rhythms; Carbohydrate metabolism; Cell cycle; Cell division; Centromere; Chromosome; Complete proteome; Cytoplasm; Direct protein sequencing; Disulfide bond; Glycogen metabolism; Hydrolase; Kinetochore; Manganese; Metal-binding; Mitochondrion; Nucleus; Phosphoprotein; Polymorphism; Protein phosphatase; Reference proteome
P36888	3D-structure; ATP-binding; Alternative splicing; Complete proteome; Disease mutation; Disulfide bond; Endoplasmic reticulum; Glycoprotein; Immunoglobulin domain; Kinase; Membrane; Nucleotide-binding; Phosphoprotein; Polymorphism; Proto-oncogene; Receptor; Reference proteome; Signal; Transferase; Transmembrane; Transmembrane helix; Tyrosine-protein kinase; Ubl conjugation
P36894	3D-structure; ATP-binding; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Polymorphism; Receptor; Reference proteome; Serine/threonine-protein kinase; Signal; Transferase; Transmembrane; Transmembrane helix
P36896	ATP-binding; Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Serine/threonine-protein kinase; Signal; Transferase; Transmembrane; Transmembrane helix; Ubl conjugation
P36897	3D-structure; ATP-binding; Alternative splicing; Aortic aneurysm; Apoptosis; Cell junction; Cell membrane; Complete proteome; Craniosynostosis; Differentiation; Direct protein sequencing; Disease mutation; Disulfide bond; Glycoprotein; Growth regulation; Isopeptide bond; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Serine/threonine-protein kinase; Signal; Tight junction; Transferase; Transmembrane; Transmembrane helix; Ubl conjugation
P36915	Alternative splicing; Complete proteome; GTP-binding; Nucleotide-binding; Phosphoprotein; Reference proteome
P36941	3D-structure; Alternative splicing; Apoptosis; Complete proteome; Disulfide bond; Glycoprotein; Host-virus interaction; Membrane; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
P36952	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Glycoprotein; Polymorphism; Reference proteome; Secreted
P36954	Acetylation; Complete proteome; DNA-directed RNA polymerase; Metal-binding; Nucleus; Reference proteome; Transcription; Zinc; Zinc-finger
P36955	3D-structure; Complete proteome; Direct protein sequencing; Dwarfism; Glycoprotein; Osteogenesis imperfecta; Phosphoprotein; Polymorphism; Pyrrolidone carboxylic acid; Reference proteome; Secreted; Signal
P36956	3D-structure; Activator; Alternative splicing; Cholesterol metabolism; Complete proteome; Cytoplasmic vesicle; DNA-binding; Direct protein sequencing; Endoplasmic reticulum; Golgi apparatus; Lipid metabolism; Membrane; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Steroid metabolism; Sterol metabolism; Transcription; Transcription regulation; Transmembrane; Transmembrane helix
P36957	Acetylation; Acyltransferase; Alternative splicing; Complete proteome; Direct protein sequencing; Lipoyl; Mitochondrion; Phosphoprotein; Polymorphism; Reference proteome; Transferase; Transit peptide; Tricarboxylic acid cycle
P36959	3D-structure; Complete proteome; Metal-binding; NADP; Oxidoreductase; Polymorphism; Potassium; Purine metabolism; Reference proteome
P36969	3D-structure; Alternative initiation; Complete proteome; Cytoplasm; Developmental protein; Dwarfism; Mitochondrion; Oxidoreductase; Peroxidase; Polymorphism; Reference proteome; Selenocysteine; Transit peptide
P36980	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Reference proteome; Repeat; Secreted; Signal; Sushi
P37023	3D-structure; ATP-binding; Angiogenesis; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Serine/threonine-protein kinase; Signal; Transferase; Transmembrane; Transmembrane helix
P37058	Alternative splicing; Complete proteome; Disease mutation; Lipid biosynthesis; Lipid metabolism; NADP; Oxidoreductase; Polymorphism; Pseudohermaphroditism; Reference proteome; Steroid biosynthesis
P37059	Complete proteome; Lipid biosynthesis; Lipid metabolism; Membrane; NAD; Oxidoreductase; Polymorphism; Reference proteome; Signal-anchor; Steroid biosynthesis; Transmembrane; Transmembrane helix
P37088	3D-structure; Alternative splicing; Cell membrane; Cell projection; Complete proteome; Disease mutation; Glycoprotein; Ion channel; Ion transport; Membrane; Polymorphism; Reference proteome; Sensory transduction; Sodium; Sodium channel; Sodium transport; Taste; Transmembrane; Transmembrane helix; Transport; Ubl conjugation
P37108	3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Ribonucleoprotein; Signal recognition particle
P37173	3D-structure; ATP-binding; Alternative splicing; Aortic aneurysm; Apoptosis; Cell membrane; Complete proteome; Differentiation; Direct protein sequencing; Disease mutation; Disulfide bond; Glycoprotein; Growth regulation; Hereditary nonpolyposis colorectal cancer; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Serine/threonine-protein kinase; Signal; Transferase; Transmembrane; Transmembrane helix
P37198	3D-structure; Acetylation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Disulfide bond; Glycoprotein; Host-virus interaction; Nuclear pore complex; Nucleus; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Translocation; Transport; mRNA transport
P37231	3D-structure; Activator; Alternative splicing; Biological rhythms; Complete proteome; Cytoplasm; DNA-binding; Diabetes mellitus; Disease mutation; Glycoprotein; Metal-binding; Nucleus; Obesity; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
P37235	Calcium; Complete proteome; Lipoprotein; Membrane; Metal-binding; Myristate; Reference proteome; Repeat
P37268	3D-structure; Alternative splicing; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Endoplasmic reticulum; Isoprene biosynthesis; Lipid biosynthesis; Lipid metabolism; Magnesium; Membrane; Multifunctional enzyme; NADP; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transferase; Transmembrane; Transmembrane helix
P37275	3D-structure; Activator; Alternative splicing; Complete proteome; Corneal dystrophy; DNA-binding; Differentiation; Disease mutation; Homeobox; Isopeptide bond; Metal-binding; Neurogenesis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
P37287	Alternative splicing; Complete proteome; Disease mutation; Endoplasmic reticulum; Epilepsy; GPI-anchor biosynthesis; Glycosyltransferase; Membrane; Phosphoprotein; Reference proteome; Transferase; Transmembrane; Transmembrane helix
P37288	3D-structure; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
P37802	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Phosphoprotein; Polymorphism; Reference proteome
P37837	3D-structure; Acetylation; Complete proteome; Cytoplasm; Disease mutation; Pentose shunt; Phosphoprotein; Reference proteome; Schiff base; Transferase
P37840	3D-structure; Acetylation; Alternative splicing; Alzheimer disease; Amyloid; Cell junction; Complete proteome; Copper; Cytoplasm; Direct protein sequencing; Disease mutation; Membrane; Metal-binding; Neurodegeneration; Nucleus; Parkinson disease; Parkinsonism; Phosphoprotein; Reference proteome; Repeat; Secreted; Synapse; Ubl conjugation
P38117	3D-structure; Acetylation; Alternative splicing; Complete proteome; Disease mutation; Electron transport; FAD; Flavoprotein; Glutaricaciduria; Methylation; Mitochondrion; Phosphoprotein; Polymorphism; Reference proteome; Transport
P38159	3D-structure; Acetylation; Activator; Alternative splicing; Complete proteome; Direct protein sequencing; Glycoprotein; Isopeptide bond; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repressor; Ribonucleoprotein; Spliceosome; Transcription; Tumor suppressor; Ubl conjugation; mRNA processing; mRNA splicing
P38398	3D-structure; Acetylation; Activator; Alternative initiation; Alternative splicing; Cell cycle; Chromosome; Complete proteome; Cytoplasm; DNA damage; DNA recombination; DNA repair; DNA-binding; Direct protein sequencing; Disease mutation; Fatty acid biosynthesis; Fatty acid metabolism; Isopeptide bond; Ligase; Lipid biosynthesis; Lipid metabolism; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Tumor suppressor; Ubl conjugation; Ubl conjugation pathway; Zinc; Zinc-finger
P38405	ADP-ribosylation; Alternative splicing; Complete proteome; Disease mutation; Dystonia; GTP-binding; Lipoprotein; Magnesium; Metal-binding; Nucleotide-binding; Palmitate; Phosphoprotein; Polymorphism; Reference proteome; Transducer
P38432	Complete proteome; Methylation; Nucleus; Phosphoprotein; Reference proteome; Repeat
P38435	Acetylation; Alternative splicing; Complete proteome; Disease mutation; Disulfide bond; Endoplasmic reticulum; Glycoprotein; Lyase; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
P38484	Complete proteome; Disease mutation; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
P38567	Alternative splicing; Cell adhesion; Cell membrane; Complete proteome; Disulfide bond; GPI-anchor; Glycoprotein; Glycosidase; Hydrolase; Lipoprotein; Membrane; Polymorphism; Reference proteome; Signal
P38570	Calcium; Cell adhesion; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Integrin; Magnesium; Membrane; Metal-binding; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
P38571	Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Glycoprotein; Hydrolase; Lipid degradation; Lipid metabolism; Lysosome; Polymorphism; Reference proteome; Signal
P38606	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Hydrogen ion transport; Hydrolase; Ion transport; Nucleotide-binding; Reference proteome; Transport
P38646	3D-structure; ATP-binding; Acetylation; Chaperone; Complete proteome; Direct protein sequencing; Mitochondrion; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome; Transit peptide
P38919	3D-structure; ATP-binding; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Helicase; Hydrolase; Isopeptide bond; Nonsense-mediated mRNA decay; Nucleotide-binding; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Spliceosome; Translation regulation; Transport; Ubl conjugation; mRNA processing; mRNA splicing; mRNA transport; rRNA processing
P38935	3D-structure; ATP-binding; Acetylation; Activator; Cell projection; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing; Disease mutation; Helicase; Hydrolase; Metal-binding; Neurodegeneration; Neuropathy; Nucleotide-binding; Nucleus; Polymorphism; RNA-binding; Reference proteome; Ribonucleoprotein; Transcription; Transcription regulation; Zinc; Zinc-finger; tRNA-binding
P38936	3D-structure; Acetylation; Cell cycle; Complete proteome; Cytoplasm; Direct protein sequencing; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Protein kinase inhibitor; Reference proteome; Ubl conjugation; Zinc; Zinc-finger
P39019	3D-structure; Acetylation; Complete proteome; Diamond-Blackfan anemia; Direct protein sequencing; Disease mutation; Nucleus; Reference proteome; Ribonucleoprotein; Ribosomal protein
P39023	3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ribonucleoprotein; Ribosomal protein
P39059	3D-structure; Angiogenesis; Cell adhesion; Collagen; Complete proteome; Developmental protein; Differentiation; Direct protein sequencing; Disulfide bond; Extracellular matrix; Glycoprotein; Hydroxylation; Polymorphism; Reference proteome; Repeat; Secreted; Signal
P39060	3D-structure; Alternative promoter usage; Alternative splicing; Cell adhesion; Collagen; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Hydroxylation; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Zinc
P39086	3D-structure; Alternative splicing; Cell junction; Cell membrane; Complete proteome; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Membrane; Phosphoprotein; Polymorphism; Postsynaptic cell membrane; RNA editing; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
P39210	Complete proteome; Disease mutation; Membrane; Mitochondrion; Mitochondrion inner membrane; Neuropathy; Reference proteome; Transmembrane; Transmembrane helix
P39656	Alternative splicing; Complete proteome; Congenital disorder of glycosylation; Disease mutation; Endoplasmic reticulum; Glycosyltransferase; Membrane; Polymorphism; Reference proteome; Signal; Transferase; Transmembrane; Transmembrane helix
P39687	3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Endoplasmic reticulum; Leucine-rich repeat; Nucleus; Phosphoprotein; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation
P39748	3D-structure; Acetylation; Alternative initiation; Complete proteome; DNA damage; DNA repair; DNA replication; Direct protein sequencing; Endonuclease; Exonuclease; Hydrolase; Magnesium; Metal-binding; Methylation; Mitochondrion; Nuclease; Nucleus; Phosphoprotein; Reference proteome
P39877	3D-structure; Calcium; Complete proteome; Disease mutation; Disulfide bond; Hydrolase; Lipid degradation; Lipid metabolism; Metal-binding; Reference proteome; Secreted; Signal
P39880	Alternative splicing; Coiled coil; Complete proteome; DNA-binding; Developmental protein; Homeobox; Nucleus; Phosphoprotein; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation
P39900	3D-structure; Calcium; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Hydrolase; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Repeat; Secreted; Signal; Zinc; Zymogen
P39905	3D-structure; Alternative splicing; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Glycoprotein; Growth factor; Hirschsprung disease; Polymorphism; Reference proteome; Secreted; Signal
P40121	3D-structure; Acetylation; Actin capping; Actin-binding; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat
P40123	Acetylation; Alternative splicing; Cell membrane; Complete proteome; Membrane; Phosphoprotein; Polymorphism; Reference proteome
P40126	3D-structure; Alternative splicing; Complete proteome; Glycoprotein; Isomerase; Melanin biosynthesis; Membrane; Metal-binding; Reference proteome; Signal; Transmembrane; Transmembrane helix; Zinc
P40145	ATP-binding; Complete proteome; Glycoprotein; Lyase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transmembrane; Transmembrane helix; cAMP biosynthesis
P40189	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Host-virus interaction; Immunoglobulin domain; Membrane; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
P40197	Blood coagulation; Cell adhesion; Complete proteome; Direct protein sequencing; Glycoprotein; Hemostasis; Leucine-rich repeat; Membrane; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
P40198	Alternative splicing; Complete proteome; Glycoprotein; Immunoglobulin domain; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
P40199	Cell membrane; Complete proteome; Direct protein sequencing; Disulfide bond; GPI-anchor; Glycoprotein; Immunoglobulin domain; Lipoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal
P40200	Alternative splicing; Cell adhesion; Chromosomal rearrangement; Complete proteome; Craniosynostosis; Disease mutation; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
P40205	Complete proteome; Cytoplasm; Nucleus; Reference proteome
P40222	Coiled coil; Complete proteome; Exocytosis; Phosphoprotein; Reference proteome
P40225	3D-structure; Alternative splicing; Complete proteome; Cytokine; Disulfide bond; Glycoprotein; Hormone; Polymorphism; Reference proteome; Secreted; Signal
P40227	ATP-binding; Acetylation; Alternative splicing; Chaperone; Complete proteome; Cytoplasm; Direct protein sequencing; Nucleotide-binding; Polymorphism; Reference proteome
P40238	Alternative splicing; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Golgi apparatus; Isopeptide bond; Membrane; Polymorphism; Receptor; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix; Ubl conjugation
P40259	3D-structure; Adaptive immunity; Alternative splicing; Cell membrane; Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Glycoprotein; Immunity; Immunoglobulin domain; Membrane; Phosphoprotein; Reference proteome; Signal; Transmembrane; Transmembrane helix
P40261	3D-structure; Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Methyltransferase; Reference proteome; S-adenosyl-L-methionine; Transferase
P40305	Apoptosis; Complete proteome; Membrane; Mitochondrion; Polymorphism; Reference proteome; Transit peptide; Transmembrane; Transmembrane helix
P40306	Acetylation; Complete proteome; Cytoplasm; Host-virus interaction; Hydrolase; Nucleus; Protease; Proteasome; Reference proteome; Threonine protease; Zymogen
P40313	Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Polymorphism; Protease; Reference proteome; Serine protease; Signal; Zymogen
P40337	3D-structure; Alternative initiation; Alternative splicing; Complete proteome; Congenital erythrocytosis; Cytoplasm; Disease mutation; Membrane; Nucleus; Polymorphism; Reference proteome; Repeat; Tumor suppressor; Ubl conjugation pathway
P40394	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Metal-binding; NAD; Oxidoreductase; Polymorphism; Reference proteome; Zinc
P40424	3D-structure; Activator; Alternative splicing; Chromosomal rearrangement; Complete proteome; DNA-binding; Developmental protein; Differentiation; Homeobox; Nucleus; Polymorphism; Proto-oncogene; Reference proteome; Repressor; Sexual differentiation; Steroidogenesis; Transcription; Transcription regulation
P40425	Activator; Complete proteome; DNA-binding; Homeobox; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
P40426	Activator; Alternative splicing; Complete proteome; DNA-binding; Homeobox; Nucleus; Reference proteome; Transcription; Transcription regulation
P40429	3D-structure; Acetylation; Citrullination; Complete proteome; Cytoplasm; Direct protein sequencing; Phosphoprotein; Reference proteome; Ribonucleoprotein; Ribosomal protein; Translation regulation
P40616	3D-structure; Alternative splicing; Complete proteome; GTP-binding; Golgi apparatus; Lipoprotein; Magnesium; Membrane; Metal-binding; Myristate; Nucleotide-binding; Reference proteome
P40617	Cell membrane; Complete proteome; Cytoplasm; GTP-binding; Lipoprotein; Membrane; Myristate; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome
P40692	3D-structure; Acetylation; Alternative splicing; Cell cycle; Complete proteome; DNA damage; DNA repair; Disease mutation; Hereditary nonpolyposis colorectal cancer; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Tumor suppressor
P40763	Acetylation; Activator; Alternative splicing; Complete proteome; Cytoplasm; DNA-binding; Disease mutation; Dwarfism; Host-virus interaction; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; Transcription; Transcription regulation
P40818	3D-structure; Alternative splicing; Cell cycle; Cell membrane; Complete proteome; Cytoplasm; Endosome; Hydrolase; Membrane; Nucleus; Phosphoprotein; Polymorphism; Protease; Reference proteome; SH3-binding; Thiol protease; Ubl conjugation; Ubl conjugation pathway
P40855	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Lipoprotein; Membrane; Methylation; Peroxisome; Peroxisome biogenesis; Peroxisome biogenesis disorder; Phosphoprotein; Prenylation; Reference proteome; Zellweger syndrome
P40879	Antiport; Cell membrane; Chloride; Complete proteome; Disease mutation; Glycoprotein; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
P40925	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; NAD; Oxidoreductase; Phosphoprotein; Reference proteome; Tricarboxylic acid cycle; Ubl conjugation
P40926	3D-structure; Acetylation; Alternative splicing; Complete proteome; Glycoprotein; Mitochondrion; NAD; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide; Tricarboxylic acid cycle
P40933	3D-structure; Alternative splicing; Complete proteome; Cytokine; Cytoplasm; Disulfide bond; Glycoprotein; Nucleus; Reference proteome; Secreted; Signal
P40937	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; DNA replication; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome
P40938	Acetylation; Alternative splicing; Complete proteome; DNA replication; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
P40939	Acetylation; Alternative splicing; Complete proteome; Disease mutation; Fatty acid metabolism; Lipid metabolism; Lyase; Mitochondrion; Multifunctional enzyme; NAD; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide
P40967	3D-structure; Alternative splicing; Cleavage on pair of basic residues; Complete proteome; Direct protein sequencing; Disulfide bond; Endoplasmic reticulum; Endosome; Glycoprotein; Golgi apparatus; Melanin biosynthesis; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Sialic acid; Signal; Transmembrane; Transmembrane helix
P41002	Cell cycle; Cell division; Complete proteome; Cyclin; Cytoplasm; Cytoskeleton; Mitosis; Nucleus; Phosphoprotein; Reference proteome; Ubl conjugation pathway
P41091	Acetylation; Complete proteome; Direct protein sequencing; GTP-binding; Initiation factor; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P41134	Alternative splicing; Biological rhythms; Complete proteome; Cytoplasm; Developmental protein; Nucleus; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
P41143	3D-structure; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix; Ubl conjugation
P41145	3D-structure; Alternative splicing; Behavior; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
P41146	3D-structure; Alternative splicing; Behavior; Cell membrane; Complete proteome; Cytoplasmic vesicle; Disulfide bond; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
P41159	3D-structure; Complete proteome; Diabetes mellitus; Disease mutation; Disulfide bond; Obesity; Polymorphism; Reference proteome; Secreted; Signal
P41161	3D-structure; Alternative splicing; Complete proteome; DNA-binding; Nucleus; Polymorphism; Reference proteome
P41162	Acetylation; Alternative splicing; Complete proteome; DNA-binding; Isopeptide bond; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation
P41180	Alternative splicing; Cell membrane; Complete proteome; Disease mutation; Epilepsy; G-protein coupled receptor; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix; Ubl conjugation
