Entry	Keywords
Q96EV2	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome
Q96IZ7	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Reference proteome; mRNA processing; mRNA splicing
Q96MT8	Acetylation; Alternative splicing; Cell cycle; Cell division; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; DNA damage; Dwarfism; Mental retardation; Mitosis; Polymorphism; Reference proteome
Q96Q35	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q9BZW7	Alternative splicing; Complete proteome; Cytoplasm; Membrane; Nucleus; Phosphoprotein; Reference proteome
Q9NNX1	Alternative splicing; Biomineralization; Coiled coil; Complete proteome; Polymorphism; Reference proteome; Secreted
Q9P206	Alternative splicing; Complete proteome; Lipoprotein; Myristate; Phosphoprotein; Polymorphism; Reference proteome
Q9UFE4	Alternative splicing; Cell projection; Ciliopathy; Cilium; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Primary ciliary dyskinesia; Reference proteome
Q9Y6A5	Acetylation; Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome
A5YM69	Complete proteome; Phosphoprotein; Reference proteome
A6NHQ4	Complete proteome; Phosphoprotein; Reference proteome
A6NNJ1	Complete proteome; Reference proteome
E2RYF6	Complete proteome; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
O43516	3D-structure; Actin-binding; Alternative splicing; Cell projection; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Cytoskeleton; Phosphoprotein; Polymorphism; Reference proteome; Repeat
O94986	3D-structure; Alternative splicing; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Dwarfism; Mental retardation; Polymorphism; Primary microcephaly; Reference proteome
P13805	Alternative splicing; Complete proteome; Muscle protein; Nemaline myopathy; Phosphoprotein; Reference proteome
P54259	Acetylation; Cell junction; Complete proteome; Cytoplasm; Epilepsy; Neurodegeneration; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation; Triplet repeat expansion
Q07065	Acetylation; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Endoplasmic reticulum; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q0VF96	Alternative splicing; Cell junction; Chromosomal rearrangement; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome; Tight junction
Q13428	Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transport; Ubl conjugation
Q14781	3D-structure; Alternative splicing; Chromatin regulator; Complete proteome; DNA-binding; Differentiation; Disease mutation; Nucleus; Reference proteome; Repressor; Sexual differentiation; Transcription; Transcription regulation
Q16630	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; mRNA processing
Q1ED39	Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q53EZ4	3D-structure; Alternative splicing; Cell cycle; Cell division; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Mitosis; Phosphoprotein; Polymorphism; Reference proteome
Q5H9L2	Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
Q5TF21	Coiled coil; Complete proteome; Membrane; Phosphoprotein; Reference proteome; Signal; Transmembrane; Transmembrane helix
Q5TZA2	Alternative splicing; Cell cycle; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Reference proteome
Q69YQ0	Alternative splicing; Cell cycle; Cell division; Cell junction; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Gap junction; Phosphoprotein; Polymorphism; Reference proteome
Q6IPM2	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q6ZRK6	Alternative splicing; Coiled coil; Complete proteome; Reference proteome
Q6ZUS6	Alternative splicing; Coiled coil; Complete proteome; Reference proteome
Q86YD7	Complete proteome; Polymorphism; Reference proteome
Q86YF9	Alternative splicing; Cell projection; Cilium; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Differentiation; Metal-binding; Nucleus; Polymorphism; Reference proteome; Spermatogenesis; Zinc; Zinc-finger
Q8N0S2	Alternative splicing; Cell cycle; Cell division; Chromosome; Coiled coil; Complete proteome; Meiosis; Nucleus; Polymorphism; Reference proteome
Q8N998	Coiled coil; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Reference proteome
Q8TC20	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8TD10	Alternative splicing; Chromosomal rearrangement; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8TF74	Actin-binding; Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Reference proteome
Q8WXW3	Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Immunity; Nucleus; Polymorphism; Reference proteome; Secreted
Q96CN9	Coiled coil; Complete proteome; Cytoplasm; Golgi apparatus; Membrane; Polymorphism; Reference proteome
Q96IZ0	3D-structure; Apoptosis; Coiled coil; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q96M34	Complete proteome; Polymorphism; Reference proteome
Q96ST8	Alternative splicing; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Mitochondrion; Phosphoprotein; Polymorphism; Reference proteome
Q9HCM1	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9NUD7	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q9ULD2	Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Golgi apparatus; Membrane; Microtubule; Mitochondrion; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Tumor suppressor
Q9ULJ1	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q9Y228	Alternative splicing; Coiled coil; Complete proteome; Isopeptide bond; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Ubl conjugation
Q9Y6D9	3D-structure; Acetylation; Alternative splicing; Cell cycle; Cell division; Centromere; Chromosome; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Isopeptide bond; Kinetochore; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
A2RUR9	Alternative splicing; Coiled coil; Complete proteome; Isopeptide bond; Reference proteome; Ubl conjugation
A6NKC0	Complete proteome; Reference proteome
A6NL46	Complete proteome; Reference proteome
A8MXJ8	Complete proteome; Reference proteome
A8MXZ1	Complete proteome; Reference proteome
O15234	3D-structure; ADP-ribosylation; Coiled coil; Complete proteome; Cytoplasm; Nonsense-mediated mRNA decay; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Stress response; Translation regulation; Transport; Ubl conjugation; mRNA processing; mRNA splicing; mRNA transport
O95218	3D-structure; Acetylation; Alternative splicing; Complete proteome; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Repeat; Zinc; Zinc-finger; mRNA processing; mRNA splicing
O95613	Alternative splicing; Calmodulin-binding; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Dwarfism; Microtubule; Phosphoprotein; Polymorphism; Reference proteome
P0C7W6	Coiled coil; Complete proteome; Reference proteome
P10636	3D-structure; Acetylation; Alternative splicing; Alzheimer disease; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Disease mutation; Disulfide bond; Glycation; Glycoprotein; Isopeptide bond; Membrane; Microtubule; Neurodegeneration; Parkinsonism; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation
P23327	Calcium; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Sarcoplasmic reticulum; Signal
P45379	3D-structure; Acetylation; Alternative splicing; Cardiomyopathy; Complete proteome; Direct protein sequencing; Disease mutation; Muscle protein; Phosphoprotein; Polymorphism; Reference proteome
P49756	3D-structure; Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Isopeptide bond; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Ubl conjugation; mRNA processing; mRNA splicing
Q0VD83	Alternative splicing; Atherosclerosis; Cell membrane; Cholesterol metabolism; Chylomicron; Complete proteome; Direct protein sequencing; LDL; Lipid metabolism; Lipid transport; Membrane; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Steroid metabolism; Sterol metabolism; Transport; VLDL
Q0VFZ6	Coiled coil; Complete proteome; Reference proteome
Q13061	Alternative splicing; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Sarcoplasmic reticulum; Transmembrane; Transmembrane helix
Q3BBV1	Coiled coil; Complete proteome; Cytoplasm; Reference proteome; Repeat
Q3BBW0	Coiled coil; Complete proteome; Cytoplasm; Reference proteome; Repeat
Q3SY00	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q49MG5	Acetylation; Alternative splicing; Cell cycle; Cell division; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Mitosis; Phosphoprotein; Polymorphism; Reference proteome
Q4L180	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Membrane; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q5HY64	Complete proteome; Polymorphism; Reference proteome
Q5QJE6	Coiled coil; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation; Ubl conjugation
Q5VSY0	Alternative splicing; Coiled coil; Complete proteome; Golgi apparatus; Phosphoprotein; Reference proteome
Q5VWG9	Acetylation; Complete proteome; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
Q68D10	3D-structure; Acetylation; Alternative splicing; Coiled coil; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q68D86	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q6MZM9	Complete proteome; Polymorphism; Reference proteome; Secreted; Signal
Q6NUN7	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
Q6VMQ6	3D-structure; Acetylation; Activator; Alternative splicing; Coiled coil; Complete proteome; Host-virus interaction; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
Q6ZQT0	Complete proteome; Reference proteome; Repeat
Q7Z4V5	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Reference proteome
Q86VQ3	Alternative splicing; Complete proteome; Cytoplasm; Developmental protein; Differentiation; Disulfide bond; Phosphoprotein; Polymorphism; Redox-active center; Reference proteome; Repeat; Spermatogenesis
Q86XN7	Acetylation; Alternative splicing; Complete proteome; Polymorphism; Reference proteome
Q86XR8	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Nucleus; Polymorphism; Reference proteome
Q8IXK0	Alternative splicing; Complete proteome; DNA-binding; Developmental protein; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Zinc; Zinc-finger
Q8IYA2	Coiled coil; Complete proteome; Reference proteome
Q8IYT3	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8N3V7	Acetylation; Actin-binding; Alternative splicing; Cell junction; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Cytoskeleton; Glycoprotein; Membrane; Phosphoprotein; Postsynaptic cell membrane; Reference proteome; Synapse; Tight junction
Q8N6Y0	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8NET4	Complete proteome; Polymorphism; Reference proteome
Q969E4	Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q96DN6	Chromosome; Complete proteome; Nucleus; Reference proteome
Q96JE9	Alternative splicing; Calmodulin-binding; Complete proteome; Cytoplasm; Cytoskeleton; Golgi apparatus; Lipoprotein; Microtubule; Palmitate; Phosphoprotein; Polymorphism; Reference proteome; Transport
Q96KC9	Calcium; Cell projection; Complete proteome; Cytoplasm; Mitochondrion; Phosphoprotein; Polymorphism; Reference proteome
Q9H0G5	Coiled coil; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Ubl conjugation; mRNA processing; mRNA splicing
Q9H307	Acetylation; Activator; Alternative splicing; Cell junction; Coiled coil; Complete proteome; DNA-binding; Direct protein sequencing; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Spliceosome; Transcription; Transcription regulation; Tumor suppressor; Ubl conjugation; mRNA processing; mRNA splicing
Q9H322	Complete proteome; Polymorphism; Reference proteome; Repeat
Q9H3H9	Complete proteome; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q9NZP6	Complete proteome; Developmental protein; Differentiation; Membrane; Nucleus; Polymorphism; Reference proteome; Spermatogenesis
Q9UKJ3	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Zinc; Zinc-finger
Q9UPV0	Alternative splicing; Cell cycle; Cell division; Ciliopathy; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; DNA damage; DNA repair; Disease mutation; Mitosis; Nephronophthisis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9Y6K9	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Disulfide bond; Ectodermal dysplasia; Host-virus interaction; Isopeptide bond; Metal-binding; Nucleus; Osteopetrosis; Phosphoprotein; Reference proteome; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
A6H8Y1	Activator; Alternative splicing; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation
A6NC98	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A6NDY2	Complete proteome; Reference proteome
A6NEE1	Coiled coil; Complete proteome; Reference proteome
A6NEW6	Complete proteome; Reference proteome
A6NIJ5	Complete proteome; Reference proteome
A6NJQ4	Complete proteome; Reference proteome
O15231	Alternative splicing; Cell junction; Complete proteome; Cytoplasm; Cytoskeleton; LIM domain; Metal-binding; Phosphoprotein; Reference proteome; Zinc
O60437	3D-structure; Cell junction; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Keratinization; Membrane; Mitochondrion; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat
P0C7V4	Complete proteome; Reference proteome
P0C7W8	Complete proteome; Reference proteome
P0C7W9	Complete proteome; Reference proteome
P15941	3D-structure; Alternative splicing; Autocatalytic cleavage; Cell membrane; Complete proteome; Cytoplasm; Direct protein sequencing; Disulfide bond; Glycoprotein; Lipoprotein; Membrane; Nucleus; Palmitate; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix; Tumor suppressor
P23511	3D-structure; Activator; Alternative splicing; Biological rhythms; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
P30622	3D-structure; Alternative splicing; Cell projection; Coiled coil; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Cytoskeleton; Membrane; Metal-binding; Microtubule; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transport; Zinc; Zinc-finger
P46013	3D-structure; ATP-binding; Acetylation; Alternative splicing; Cell cycle; Chromosome; Complete proteome; Isopeptide bond; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation
P51825	3D-structure; Acetylation; Alternative splicing; Chromosomal rearrangement; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome
P84157	Alternative splicing; Complete proteome; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
Q12888	3D-structure; Activator; Alternative splicing; Centromere; Chromosomal rearrangement; Chromosome; Complete proteome; DNA damage; DNA repair; DNA-binding; Isopeptide bond; Kinetochore; Methylation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transcription; Transcription regulation; Ubl conjugation
Q13875	Alternative splicing; Complete proteome; Cytoplasm; Phosphoprotein; Reference proteome; Repeat
Q14244	Acetylation; Alternative splicing; Cell membrane; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Isopeptide bond; Membrane; Microtubule; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation
Q15025	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Inflammatory response; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q2M243	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q2M329	Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Polymorphism; Reference proteome
Q5SSG8	Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
Q5T0U0	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q5T5S1	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q5T655	Cell projection; Cilium; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q5T7V8	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Dwarfism; Golgi apparatus; Polymorphism; Reference proteome
Q5VT06	3D-structure; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q685J3	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Membrane; Polymorphism; Reference proteome; Repeat; Secreted; Signal; Transmembrane; Transmembrane helix
Q6ZUT6	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q86UU5	Alternative splicing; Complete proteome; Developmental protein; Differentiation; Phosphoprotein; Reference proteome; Spermatogenesis
Q86V48	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q86VQ1	Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
Q8IXT2	Alternative splicing; Complete proteome; DNA-binding; Differentiation; Metal-binding; Nucleus; Reference proteome; Sexual differentiation; Transcription; Transcription regulation; Zinc
Q8IYY4	Alternative splicing; Cell projection; Cilium; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Zinc; Zinc-finger
Q8N4Y2	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome; Repeat
Q8N655	Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q8N6L0	Chromosome; Coiled coil; Complete proteome; Membrane; Nucleus; Polymorphism; Reference proteome; Telomere; Transmembrane; Transmembrane helix
Q8NDX5	3D-structure; Alternative splicing; Complete proteome; DNA-binding; Developmental protein; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Zinc; Zinc-finger
Q96M91	Cell projection; Coiled coil; Complete proteome; Heterotaxy; Polymorphism; Reference proteome
Q96T51	3D-structure; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Endocytosis; Endosome; Lipid-binding; Membrane; Metal-binding; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport; Zinc; Zinc-finger
Q9BR77	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9BUL5	Acetylation; Alternative splicing; Autophagy; Chromosomal rearrangement; Complete proteome; Cytoplasm; Metal-binding; Nucleus; Phosphoprotein; Reference proteome; Ubl conjugation pathway; Zinc; Zinc-finger
Q9BWN1	Acetylation; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
Q9BYW2	3D-structure; Activator; Alternative splicing; Chromatin regulator; Chromosome; Coiled coil; Complete proteome; Methyltransferase; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transcription; Transcription regulation; Transferase
Q9H0E3	Acetylation; Alternative splicing; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation
Q9NQS7	3D-structure; Alternative splicing; Cell cycle; Cell division; Centromere; Chromosome; Chromosome partition; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Kinetochore; Microtubule; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q9NXR1	Alternative splicing; Cell cycle; Cell division; Centromere; Chromosome; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Differentiation; Kinetochore; Lipoprotein; Lissencephaly; Microtubule; Mitosis; Neurogenesis; Palmitate; Phosphoprotein; Reference proteome
Q9NXZ1	Complete proteome; Polymorphism; Reference proteome
Q9NYZ3	Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Phosphoprotein; Polymorphism; Reference proteome
Q9Y3X0	Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A0A044PY82	Coiled coil; Complete proteome; Proteomics identification; Reference proteome
A8MX19	Complete proteome; Reference proteome
B4DH59	Coiled coil; Complete proteome; Cytoplasm; Reference proteome; Repeat
I3L3R5	Complete proteome; Reference proteome; Secreted; Signal
O43493	Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Signal; Transmembrane; Transmembrane helix
O75152	Acetylation; Coiled coil; Complete proteome; Isopeptide bond; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transport; Ubl conjugation; Zinc; Zinc-finger; mRNA transport
O75157	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
O94913	Acetylation; Coiled coil; Complete proteome; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; mRNA processing
O95359	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
P0DJG4	Complete proteome; Reference proteome; Repeat
P10645	3D-structure; Amidation; Antibiotic; Antimicrobial; Calcium; Cleavage on pair of basic residues; Complete proteome; Cytoplasmic vesicle; Direct protein sequencing; Disulfide bond; Fungicide; Glycoprotein; Membrane; Oxidation; Phosphoprotein; Polymorphism; Pyrrolidone carboxylic acid; Reference proteome; Secreted; Signal; Sulfation
P30414	3D-structure; Complete proteome; Cyclosporin; Isomerase; Isopeptide bond; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Rotamase; Ubl conjugation
P45378	Acetylation; Alternative splicing; Complete proteome; Disease mutation; Muscle protein; Phosphoprotein; Reference proteome
P49918	Alternative splicing; Cell cycle; Complete proteome; Disease mutation; Nucleus; Phosphoprotein; Protein kinase inhibitor; Reference proteome; Repeat; Tumor suppressor
P51816	Alternative splicing; Complete proteome; Mental retardation; Nucleus; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Triplet repeat expansion; mRNA processing; mRNA splicing
P53814	3D-structure; Acetylation; Alternative promoter usage; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Phosphoprotein; Polymorphism; Reference proteome
P78559	Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Microtubule; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q13123	Acetylation; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Reference proteome; Repeat; Ubl conjugation
Q14203	3D-structure; Alternative splicing; Amyotrophic lateral sclerosis; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Dynein; Microtubule; Neurodegeneration; Parkinsonism; Phosphoprotein; Polymorphism; Reference proteome; Transport; Ubl conjugation
Q15007	Acetylation; Alternative splicing; Cell cycle; Complete proteome; Direct protein sequencing; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; mRNA processing; mRNA splicing
Q569K6	Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q5D862	Calcium; Complete proteome; Cytoplasm; Direct protein sequencing; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q5JRC9	Complete proteome; Polymorphism; Reference proteome
Q5M775	Alternative splicing; Chromosomal rearrangement; Coiled coil; Complete proteome; Lipoprotein; Membrane; Myristate; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome
Q641Q2	Alternative splicing; Cell membrane; Complete proteome; Endosome; Lipid-binding; Membrane; Phosphoprotein; Protein transport; Reference proteome; Transport
Q5T3I0	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
Q69YH5	Alternative splicing; Cell cycle; Cell division; Complete proteome; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Reference proteome
Q6PJT7	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Ubl conjugation; Zinc; Zinc-finger
Q6TFL3	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q86X95	Alternative splicing; Complete proteome; Cytoplasm; Cytoskeleton; Nucleus; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation; mRNA processing; mRNA splicing
Q8IWF9	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
Q8IYF1	Complete proteome; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
Q8N3K9	Coiled coil; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q8NFZ5	Alternative splicing; Apoptosis; Coiled coil; Complete proteome; Cytoplasm; Inflammatory response; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation; Ubl conjugation
Q8NG31	3D-structure; Alternative splicing; Cell cycle; Cell division; Centromere; Chromosomal rearrangement; Chromosome; Chromosome partition; Coiled coil; Complete proteome; Disease mutation; Kinetochore; Mental retardation; Mitosis; Nucleus; Phosphoprotein; Polymorphism; Primary microcephaly; Reference proteome; Repeat
Q8TD16	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Disease mutation; Golgi apparatus; Neurodegeneration; Phosphoprotein; Reference proteome
Q92750	Alternative splicing; Coiled coil; Complete proteome; Cytoplasm; DNA-binding; Differentiation; Direct protein sequencing; Nucleus; Oogenesis; Phosphoprotein; Polymorphism; Reference proteome; Spermatogenesis; Transcription; Transcription regulation
Q96BD5	3D-structure; Alternative splicing; Chromatin regulator; Coiled coil; Complete proteome; DNA-binding; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
Q96CB8	Complete proteome; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Ubl conjugation; Zinc; Zinc-finger
Q96CV9	3D-structure; Alternative splicing; Amyotrophic lateral sclerosis; Autophagy; Coiled coil; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Disease mutation; Endosome; Glaucoma; Golgi apparatus; Neurodegeneration; Phosphoprotein; Polymorphism; Reference proteome
