Entry	Keywords
Q9H993	Acetylation; Complete proteome; DNA damage; Methylation; Methyltransferase; Phosphoprotein; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase
Q9NYR8	Complete proteome; Membrane; NADP; Oxidoreductase; Polymorphism; Reference proteome; Sensory transduction; Transmembrane; Transmembrane helix; Vision
Q9UKU0	ATP-binding; Alternative splicing; Chromosomal rearrangement; Complete proteome; Endoplasmic reticulum; Fatty acid metabolism; Ligase; Lipid metabolism; Magnesium; Membrane; Microsome; Mitochondrion; Mitochondrion outer membrane; Nucleotide-binding; Peroxisome; Reference proteome; Transmembrane; Transmembrane helix
Q9ULI2	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Ligase; Magnesium; Manganese; Metal-binding; Nucleotide-binding; Reference proteome
Q9UQ10	Complete proteome; NADP; Oxidoreductase; Polymorphism; Reference proteome
A6ND91	Alternative splicing; Complete proteome; NAD; NADP; Oxidoreductase; Phosphoprotein; Polymorphism; Pyridine nucleotide biosynthesis; Reference proteome
C9JMV9	Complete proteome; Reference proteome
O00462	Complete proteome; Glycoprotein; Glycosidase; Hydrolase; Lysosome; Polymorphism; Reference proteome; Signal
O43895	Aminopeptidase; Cell membrane; Complete proteome; GPI-anchor; Glycoprotein; Hydrolase; Lipoprotein; Manganese; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal
O75343	Complete proteome; Cytoplasm; GTP-binding; Heme; Iron; Lyase; Metal-binding; Nucleotide-binding; Polymorphism; Reference proteome; cGMP biosynthesis
O75936	3D-structure; Carnitine biosynthesis; Complete proteome; Cytoplasm; Dioxygenase; Iron; Metal-binding; Oxidoreductase; Phosphoprotein; Reference proteome; Zinc
O95336	Acetylation; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Phosphoprotein; Reference proteome
P10746	3D-structure; Complete proteome; Direct protein sequencing; Disease mutation; Heme biosynthesis; Lyase; Polymorphism; Porphyrin biosynthesis; Reference proteome
P11926	3D-structure; Complete proteome; Decarboxylase; Lyase; Phosphoprotein; Polyamine biosynthesis; Pyridoxal phosphate; Reference proteome; S-nitrosylation
P14061	3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Lipid biosynthesis; Lipid metabolism; NADP; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis
P20749	3D-structure; ANK repeat; Activator; Chromosomal rearrangement; Complete proteome; Cytoplasm; Nucleus; Phosphoprotein; Proto-oncogene; Reference proteome; Repeat; Transcription; Transcription regulation; Ubl conjugation
P30039	Alternative splicing; Complete proteome; Direct protein sequencing; Isomerase; Polymorphism; Reference proteome
P34913	3D-structure; Acetylation; Alternative splicing; Aromatic hydrocarbons catabolism; Complete proteome; Cytoplasm; Detoxification; Direct protein sequencing; Hydrolase; Lipid metabolism; Lipoprotein; Magnesium; Metal-binding; Multifunctional enzyme; Peroxisome; Phosphoprotein; Polymorphism; Reference proteome
P36269	Acyltransferase; Alternative splicing; Complete proteome; Glutathione biosynthesis; Glycoprotein; Hydrolase; Leukotriene biosynthesis; Membrane; Polymorphism; Protease; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix; Zymogen
P45381	3D-structure; Complete proteome; Cytoplasm; Disease mutation; Hydrolase; Leukodystrophy; Metal-binding; Nucleus; Reference proteome; Zinc
P46597	3D-structure; Alternative splicing; Complete proteome; Melatonin biosynthesis; Methyltransferase; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase
P49189	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; NAD; Oxidoreductase; Polymorphism; Reference proteome
Q53GQ0	Alternative splicing; Complete proteome; Direct protein sequencing; Endoplasmic reticulum; Lipid biosynthesis; Lipid metabolism; Membrane; NADP; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis; Transmembrane; Transmembrane helix
Q5JPH6	ATP-binding; Acetylation; Alternative splicing; Aminoacyl-tRNA synthetase; Complete proteome; Disease mutation; Ligase; Mitochondrion; Nucleotide-binding; Polymorphism; Protein biosynthesis; RNA-binding; Reference proteome; Transit peptide
Q6DHV7	Alternative splicing; Complete proteome; Hydrolase; Metal-binding; Nucleotide metabolism; Reference proteome; Zinc
Q6IAN0	Complete proteome; Endoplasmic reticulum; Membrane; NAD; NADP; Oxidoreductase; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q6NVY1	3D-structure; Acetylation; Alternative splicing; Branched-chain amino acid catabolism; Complete proteome; Disease mutation; Hydrolase; Mitochondrion; Polymorphism; Reference proteome; Transit peptide
Q6PII5	Alternative splicing; Complete proteome; Hydrolase; Metal-binding; Reference proteome; Zinc
Q7Z5P4	Alternative splicing; Complete proteome; NAD; Oxidoreductase; Phosphoprotein; Reference proteome; Secreted; Signal
Q8IV20	Complete proteome; Polymorphism; Reference proteome
Q8N0X4	Acetylation; Alternative splicing; Complete proteome; Magnesium; Metal-binding; Mitochondrion; Polymorphism; Reference proteome; Transferase; Transit peptide
Q8N6R0	Acetylation; Alternative splicing; Complete proteome; Methyltransferase; Phosphoprotein; Polymorphism; Reference proteome; Transferase
Q8NBQ5	3D-structure; Complete proteome; Lipid biosynthesis; Lipid metabolism; NADP; Oxidoreductase; Reference proteome; Secreted; Signal; Steroid biosynthesis
Q8WUS8	Complete proteome; Membrane; NAD; Oxidoreductase; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q96A70	Alternative splicing; Cell projection; Complete proteome; Cytoplasm; Cytoplasmic vesicle; Golgi apparatus; Membrane; Nucleus; Polyamine biosynthesis; Polymorphism; Pyridoxal phosphate; Reference proteome; Transport; Ubl conjugation
Q96HD9	Cell membrane; Complete proteome; Cytoplasm; Host-virus interaction; Hydrolase; Membrane; Metal-binding; Polymorphism; Reference proteome; Zinc
Q96KN2	3D-structure; Carboxypeptidase; Complete proteome; Glycoprotein; Hydrolase; Metal-binding; Metalloprotease; Phosphoprotein; Polymorphism; Protease; Reference proteome; Secreted; Signal; Zinc
Q96NN9	2Fe-2S; Alternative splicing; Apoptosis; Complete proteome; Electron transport; FAD; Flavoprotein; Iron; Iron-sulfur; Metal-binding; Mitochondrion; Oxidoreductase; Polymorphism; Reference proteome; Transport
Q99685	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Fatty acid biosynthesis; Fatty acid metabolism; Hydrolase; Lipid biosynthesis; Lipid degradation; Lipid metabolism; Membrane; Nitration; Phosphoprotein; Reference proteome; Serine esterase
Q9BPW9	Alternative splicing; Complete proteome; Endoplasmic reticulum; Membrane; Microsome; NAD; NADP; Oxidoreductase; Polymorphism; Reference proteome; Signal
Q9BTV4	Acetylation; Cardiomyopathy; Complete proteome; Disease mutation; Emery-Dreifuss muscular dystrophy; Endoplasmic reticulum; Membrane; Nucleus; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q9BV20	3D-structure; Acetylation; Alternative splicing; Amino-acid biosynthesis; Cell projection; Complete proteome; Cytoplasm; Isomerase; Methionine biosynthesis; Nucleus; Polymorphism; Reference proteome
Q9BY41	3D-structure; Alternative splicing; Chromatin regulator; Complete proteome; Cytoplasm; Disease mutation; Hydrolase; Mental retardation; Metal-binding; Nucleus; Obesity; Phosphoprotein; Reference proteome; Repressor; Transcription; Transcription regulation
Q9H1A3	Alternative splicing; Complete proteome; Glycoprotein; Reference proteome; Signal
Q9H479	Acetylation; Complete proteome; Direct protein sequencing; Kinase; Reference proteome; Transferase
Q9H845	Acetylation; Complete proteome; Disease mutation; FAD; Flavoprotein; Mitochondrion; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Transit peptide
Q9H9P8	Acetylation; Alternative splicing; Complete proteome; Disease mutation; FAD; Flavoprotein; Mitochondrion; Oxidoreductase; Polymorphism; Reference proteome; Transit peptide
Q9HDC9	Acetylation; Alternative splicing; Complete proteome; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q9NNW7	3D-structure; Alternative splicing; Complete proteome; Disulfide bond; FAD; Flavoprotein; Mitochondrion; NADP; Oxidoreductase; Polymorphism; Redox-active center; Reference proteome; Selenocysteine; Transit peptide
Q9NTX5	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Lyase; Reference proteome
Q9NUJ1	Alternative splicing; Complete proteome; Hydrolase; Mitochondrion; Polymorphism; Reference proteome; Transit peptide
Q9NVH6	Acetylation; Alternative promoter usage; Alternative splicing; Autism; Autism spectrum disorder; Carnitine biosynthesis; Complete proteome; Dioxygenase; Iron; Metal-binding; Mitochondrion; Oxidoreductase; Reference proteome; Transit peptide
Q9UHB4	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; FAD; FMN; Flavoprotein; NADP; Oxidoreductase; Polymorphism; Reference proteome
Q9UHJ6	ATP-binding; Complete proteome; Cytoplasm; Kinase; Nucleotide-binding; Polymorphism; Reference proteome; Transferase
Q9UHQ9	Complete proteome; Direct protein sequencing; FAD; Flavoprotein; Lipid biosynthesis; Lipid metabolism; Membrane; NAD; Oxidoreductase; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism; Transmembrane; Transmembrane helix
Q9Y2S2	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; NAD; Oxidoreductase; Phosphoprotein; Reference proteome
Q9Y6N5	Acetylation; Complete proteome; FAD; Flavoprotein; Mitochondrion; Oxidoreductase; Phosphoprotein; Polymorphism; Quinone; Reference proteome; Transit peptide
A6NDG6	Carbohydrate metabolism; Complete proteome; Hydrolase; Magnesium; Metal-binding; Protein phosphatase; Reference proteome
A6NEC2	Alternative splicing; Aminopeptidase; Complete proteome; Hydrolase; Metal-binding; Metalloprotease; Protease; Reference proteome; Zinc
H3BNX3	Complete proteome; Reference proteome
O14678	ATP-binding; Complete proteome; Disease mutation; Membrane; Nucleotide-binding; Peroxisome; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
O14841	ATP-binding; Complete proteome; Hydrolase; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome
O43824	Complete proteome; GTP-binding; Magnesium; Metal-binding; Nucleotide-binding; Reference proteome
O60928	Alternative splicing; Cataract; Complete proteome; Disease mutation; Ion channel; Ion transport; Leber congenital amaurosis; Membrane; Phosphoprotein; Polymorphism; Potassium; Potassium transport; Reference proteome; Transmembrane; Transmembrane helix; Transport; Voltage-gated channel
O75648	ATP-binding; Alternative splicing; Complete proteome; Disease mutation; Disulfide bond; Mitochondrion; Nucleotide-binding; Polymorphism; RNA-binding; Reference proteome; Transferase; tRNA processing; tRNA-binding
O95352	Acetylation; Alternative splicing; Autophagy; Complete proteome; Cytoplasm; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Transport; Ubl conjugation pathway
O95479	Carbohydrate metabolism; Complete proteome; Disease mutation; Endoplasmic reticulum; Glucose metabolism; Glycoprotein; Hydrolase; Multifunctional enzyme; NAD; NADP; Oxidoreductase; Polymorphism; Pyrrolidone carboxylic acid; Reference proteome; Signal
O95822	3D-structure; Acetylation; Alternative initiation; Alternative splicing; Complete proteome; Cytoplasm; Decarboxylase; Disulfide bond; Fatty acid biosynthesis; Fatty acid metabolism; Lipid biosynthesis; Lipid metabolism; Lyase; Mitochondrion; Peroxisome; Reference proteome; Transit peptide
O95831	3D-structure; Acetylation; Alternative splicing; Apoptosis; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; DNA-binding; Deafness; Direct protein sequencing; Disease mutation; FAD; Flavoprotein; Isopeptide bond; Membrane; Mental retardation; Mitochondrion; Mitochondrion inner membrane; NAD; Neurodegeneration; Neuropathy; Nucleus; Oxidoreductase; Phosphoprotein; Reference proteome; Transit peptide; Ubl conjugation
P07099	Aromatic hydrocarbons catabolism; Complete proteome; Detoxification; Direct protein sequencing; Endoplasmic reticulum; Hydrolase; Membrane; Methylation; Microsome; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
P11172	3D-structure; Acetylation; Alternative splicing; Complete proteome; Decarboxylase; Disease mutation; Glycosyltransferase; Lyase; Multifunctional enzyme; Phosphoprotein; Polymorphism; Pyrimidine biosynthesis; Reference proteome; Transferase
P16278	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; Direct protein sequencing; Disease mutation; Gangliosidosis; Glycoprotein; Glycosidase; Hydrolase; Lysosome; Mucopolysaccharidosis; Polymorphism; Reference proteome; Signal; Zymogen
P17707	3D-structure; Alternative splicing; Autocatalytic cleavage; Complete proteome; Decarboxylase; Direct protein sequencing; Lyase; Phosphoprotein; Polyamine biosynthesis; Pyruvate; Reference proteome; S-adenosyl-L-methionine; Schiff base; Spermidine biosynthesis; Zymogen
P22102	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Ligase; Manganese; Metal-binding; Multifunctional enzyme; Nucleotide-binding; Phosphoprotein; Polymorphism; Purine biosynthesis; Reference proteome; Transferase
P29966	Actin-binding; Calmodulin-binding; Complete proteome; Cytoplasm; Cytoskeleton; Lipoprotein; Membrane; Myristate; Phosphoprotein; Polymorphism; Reference proteome
P33121	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Endoplasmic reticulum; Fatty acid metabolism; Glycoprotein; Ligase; Lipid metabolism; Magnesium; Membrane; Microsome; Mitochondrion; Mitochondrion outer membrane; Nitration; Nucleotide-binding; Peroxisome; Phosphoprotein; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
P35270	3D-structure; Acetylation; Complete proteome; Cytoplasm; Disease mutation; Dystonia; NADP; Oxidoreductase; Phosphoprotein; Reference proteome
P43490	3D-structure; Acetylation; Biological rhythms; Complete proteome; Cytokine; Cytoplasm; Glycosyltransferase; Nucleus; Phosphoprotein; Polymorphism; Pyridine nucleotide biosynthesis; Reference proteome; Secreted; Transferase
P43897	3D-structure; Alternative splicing; Cardiomyopathy; Complete proteome; Disease mutation; Elongation factor; Mitochondrion; Phosphoprotein; Protein biosynthesis; Reference proteome; Transit peptide
P51606	Alternative splicing; Complete proteome; Isomerase; Polymorphism; Reference proteome
P53602	3D-structure; ATP-binding; Acetylation; Cholesterol biosynthesis; Cholesterol metabolism; Complete proteome; Lipid biosynthesis; Lipid metabolism; Lyase; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Steroid biosynthesis; Steroid metabolism; Sterol biosynthesis; Sterol metabolism
P54687	3D-structure; Acetylation; Alternative splicing; Amino-acid biosynthesis; Aminotransferase; Branched-chain amino acid biosynthesis; Complete proteome; Cytoplasm; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase
Q00796	3D-structure; Acetylation; Alternative splicing; Cell projection; Cilium; Complete proteome; Direct protein sequencing; Flagellum; Membrane; Metal-binding; Mitochondrion; NAD; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome; Zinc
Q05932	ATP-binding; Acetylation; Alternative initiation; Alternative splicing; Complete proteome; Cytoplasm; Ligase; Membrane; Mitochondrion; Mitochondrion inner membrane; Nucleotide-binding; One-carbon metabolism; Polymorphism; Reference proteome; Transit peptide
Q06203	4Fe-4S; Acetylation; Allosteric enzyme; Complete proteome; Glutamine amidotransferase; Glycosyltransferase; Iron; Iron-sulfur; Magnesium; Metal-binding; Purine biosynthesis; Reference proteome; Transferase
Q07075	3D-structure; Aminopeptidase; Calcium; Complete proteome; Direct protein sequencing; Disulfide bond; Glycoprotein; Hydrolase; Membrane; Metal-binding; Metalloprotease; Polymorphism; Protease; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix; Zinc
Q14397	3D-structure; Alternative splicing; Carbohydrate metabolism; Complete proteome; Cytoplasm; Nucleus; Polymorphism; Reference proteome; Repeat
Q16739	Acetylation; Complete proteome; Glycosyltransferase; Golgi apparatus; Lipid biosynthesis; Lipid metabolism; Membrane; Reference proteome; Sphingolipid metabolism; Transferase; Transmembrane; Transmembrane helix
Q16773	3D-structure; Alternative splicing; Aminotransferase; Complete proteome; Cytoplasm; Lyase; Pyridoxal phosphate; Reference proteome; Transferase
Q2TAA5	Complete proteome; Congenital disorder of glycosylation; Disease mutation; Endoplasmic reticulum; Glycoprotein; Glycosyltransferase; Membrane; Polymorphism; Reference proteome; Transferase; Transmembrane; Transmembrane helix
Q3SXM5	Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Mitochondrion; NADP; Polymorphism; Reference proteome
Q53H12	ATP-binding; Alternative splicing; Cardiomyopathy; Cataract; Complete proteome; Kinase; Membrane; Mitochondrion; Nucleotide-binding; Polymorphism; Reference proteome; Transferase; Transit peptide
Q5TEU4	Alternative splicing; Complete proteome; Disease mutation; Leigh syndrome; Membrane; Methyltransferase; Mitochondrion; Mitochondrion inner membrane; Polymorphism; Reference proteome; Transferase; Transit peptide
Q67FW5	Complete proteome; Glycosyltransferase; Polymorphism; Reference proteome; Transferase
Q6GTS8	Alternative splicing; Complete proteome; Glycoprotein; Hydrolase; Metal-binding; Polymorphism; Protease; Reference proteome; Secreted; Signal; Zinc
Q6PCE3	Carbohydrate metabolism; Complete proteome; Glucose metabolism; Isomerase; Magnesium; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Transferase
Q6ZV70	Alternative splicing; Complete proteome; Reference proteome
Q8IXN7	ATP-binding; Complete proteome; Cytoplasm; Ligase; Magnesium; Manganese; Metal-binding; Nucleotide-binding; Phosphoprotein; Reference proteome
Q8IZ69	Alternative splicing; Coiled coil; Complete proteome; Methyltransferase; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; S-adenosyl-L-methionine; Transferase
Q8IZV5	Complete proteome; Endoplasmic reticulum; Membrane; Microsome; NADP; Oxidoreductase; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
Q8N3Y7	Alternative splicing; Complete proteome; Endoplasmic reticulum; Membrane; NAD; NADP; Oxidoreductase; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
Q8NBP0	Alternative splicing; Complete proteome; Reference proteome; Repeat; TPR repeat
Q8NBX0	Acetylation; Complete proteome; Direct protein sequencing; Oxidoreductase; Phosphoprotein; Polymorphism; Reference proteome
Q8NEX9	Complete proteome; Cytoplasm; NADP; Oxidoreductase; Phosphoprotein; Reference proteome
Q92781	Complete proteome; Disease mutation; Endoplasmic reticulum; Glycoprotein; Membrane; NAD; Oxidoreductase; Polymorphism; Reference proteome; Sensory transduction; Signal; Vision
Q96G03	Acetylation; Alternative splicing; Carbohydrate metabolism; Complete proteome; Cytoplasm; Direct protein sequencing; Glucose metabolism; Isomerase; Magnesium; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome
Q96LJ7	3D-structure; Acetylation; Complete proteome; Oxidoreductase; Polymorphism; Reference proteome
Q96Q11	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Disease mutation; Disulfide bond; Magnesium; Mitochondrion; Nucleotide-binding; Nucleotidyltransferase; Phosphoprotein; Polymorphism; RNA-binding; Reference proteome; Transferase; Transit peptide; tRNA processing
Q96RQ3	3D-structure; ATP-binding; Acetylation; Biotin; Complete proteome; Direct protein sequencing; Disease mutation; Ligase; Mitochondrion; Nucleotide-binding; Polymorphism; Reference proteome; Transit peptide
Q9BPX1	3D-structure; Complete proteome; Cytoplasm; Lipid metabolism; NAD; Oxidoreductase; Polymorphism; Reference proteome; Steroid metabolism
Q9BRQ3	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
Q9BY49	3D-structure; Alternative splicing; Complete proteome; Fatty acid biosynthesis; Fatty acid metabolism; Lipid biosynthesis; Lipid metabolism; NADP; Oxidoreductase; Peroxisome; Phosphoprotein; Polymorphism; Reference proteome
Q9HAB8	3D-structure; Acetylation; Alternative splicing; Complete proteome; Ligase; Reference proteome
Q9HCQ5	Alternative splicing; Complete proteome; Disulfide bond; Glycoprotein; Glycosyltransferase; Golgi apparatus; Lectin; Manganese; Membrane; Metal-binding; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
Q9NUB1	3D-structure; ATP-binding; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Ligase; Mitochondrion; Nucleotide-binding; Polymorphism; Reference proteome; Transit peptide
Q9NUI1	3D-structure; Acetylation; Alternative splicing; Complete proteome; Fatty acid metabolism; Lipid metabolism; NADP; Oxidoreductase; Peroxisome; Reference proteome
Q9NUQ8	ATP-binding; Acetylation; Alternative splicing; Antiviral defense; Complete proteome; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat
Q9NWL6	Amino-acid biosynthesis; Asparagine biosynthesis; Complete proteome; Glutamine amidotransferase; Polymorphism; Reference proteome
Q9NZJ6	Acetylation; Complete proteome; Membrane; Methyltransferase; Mitochondrion; Mitochondrion inner membrane; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase; Transit peptide; Ubiquinone biosynthesis
Q9UG56	Alternative splicing; Complete proteome; Decarboxylase; Lipid biosynthesis; Lipid metabolism; Lyase; Mitochondrion; Phospholipid biosynthesis; Phospholipid metabolism; Pyruvate; Reference proteome; Zymogen
Q9UJ83	Alternative splicing; Complete proteome; Lyase; Magnesium; Metal-binding; Peroxisome; Phosphoprotein; Reference proteome; Thiamine pyrophosphate
Q9ULA0	3D-structure; Acetylation; Aminopeptidase; Complete proteome; Cytoplasm; Hydrolase; Metal-binding; Metalloprotease; Phosphoprotein; Protease; Reference proteome; Zinc
Q9Y3I0	ATP-binding; Complete proteome; Cytoplasm; Direct protein sequencing; Ligase; Manganese; Metal-binding; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome; tRNA processing
A2RU49	Alternative splicing; Complete proteome; Cytoplasm; Kinase; Reference proteome; Transferase
A5YM72	ATP-binding; Alternative splicing; Complete proteome; Ligase; Manganese; Metal-binding; Nucleotide-binding; Polymorphism; Reference proteome
A6NK06	Antimicrobial; Complete proteome; Immunity; Inflammatory response; Innate immunity; Lyase; Mitochondrion; Reference proteome
A8MY62	Complete proteome; Reference proteome
O14756	Complete proteome; Endoplasmic reticulum; Endosome; Glycoprotein; Lipid metabolism; Membrane; Microsome; NAD; Oxidoreductase; Reference proteome; Signal; Steroid metabolism
O15229	Alternative splicing; Complete proteome; FAD; Flavoprotein; Membrane; Mitochondrion; Mitochondrion outer membrane; Monooxygenase; NADP; Oxidoreductase; Polymorphism; Pyridine nucleotide biosynthesis; Reference proteome; Transmembrane; Transmembrane helix
O15254	Acetylation; Alternative splicing; Complete proteome; FAD; Fatty acid metabolism; Flavoprotein; Lipid metabolism; Oxidoreductase; Peroxisome; Phosphoprotein; Polymorphism; Reference proteome
O75191	3D-structure; ATP-binding; Alternative splicing; Carbohydrate metabolism; Complete proteome; Kinase; Nucleotide-binding; Polymorphism; Reference proteome; Transferase; Xylose metabolism
O75452	Complete proteome; Endoplasmic reticulum; Membrane; Microsome; NAD; Oxidoreductase; Reference proteome; Transmembrane; Transmembrane helix
O95394	Acetylation; Alternative splicing; Carbohydrate metabolism; Complete proteome; Disease mutation; Isomerase; Magnesium; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome
O95671	3D-structure; Alternative splicing; Complete proteome; Methyltransferase; Phosphoprotein; Polymorphism; Reference proteome; S-adenosyl-L-methionine; Transferase
P04062	3D-structure; Alternative initiation; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Disulfide bond; Gaucher disease; Glycoprotein; Glycosidase; Hydrolase; Ichthyosis; Lipid metabolism; Lysosome; Membrane; Neurodegeneration; Parkinson disease; Parkinsonism; Pharmaceutical; Polymorphism; Reference proteome; Signal; Sphingolipid metabolism
P08236	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Disease mutation; Glycoprotein; Glycosidase; Hydrolase; Lysosome; Mucopolysaccharidosis; Polymorphism; Reference proteome; Signal
P08243	ATP-binding; Acetylation; Alternative splicing; Amino-acid biosynthesis; Asparagine biosynthesis; Complete proteome; Disease mutation; Glutamine amidotransferase; Ligase; Mental retardation; Nucleotide-binding; Polymorphism; Reference proteome
P14060	Complete proteome; Direct protein sequencing; Endoplasmic reticulum; Isomerase; Membrane; Mitochondrion; Multifunctional enzyme; NAD; Oxidoreductase; Polymorphism; Reference proteome; Steroidogenesis; Transmembrane; Transmembrane helix
P16930	Acetylation; Alternative splicing; Calcium; Complete proteome; Direct protein sequencing; Disease mutation; Hydrolase; Magnesium; Metal-binding; Phenylalanine catabolism; Phosphoprotein; Reference proteome; Tyrosine catabolism
P17735	3D-structure; Acetylation; Aminotransferase; Complete proteome; Disease mutation; Mental retardation; Palmoplantar keratoderma; Phenylalanine catabolism; Phosphoprotein; Polymorphism; Pyridoxal phosphate; Reference proteome; Transferase; Tyrosine catabolism
